MovieName,MovieID,Genre,UserID,Rating,Timestamp,Gender,Age,Occupation,Zip-code,age_group
Basquiat (1996),851,"Drama,,",102,2,1039275574,M,35,19,20871,30-40
Bastard Out of Carolina (1996),1397,"Drama,,",187,4,977078096,F,45,1,94061,40-50
"Bat Whispers, The (1930)",3151,"Crime|Drama|Mystery,",1015,2,975103496,M,35,3,11220,30-40
"Bat, The (1959)",2814,"Horror,",1140,3,974879562,F,45,2,73069,40-50
Batman & Robin (1997),1562,"Action|Adventure|Crime,,",18,1,978154104,F,18,3,95825,10-20
Batman (1989),592,"Action|Adventure|Crime|Drama,,",10,4,978227263,F,35,1,95370,30-40
Batman Forever (1995),153,"Action|Adventure|Comedy|Crime,,",10,3,978229917,F,35,1,95370,30-40
Batman Returns (1992),1377,"Action|Adventure|Comedy|Crime,,",10,3,978229894,F,35,1,95370,30-40
Batman: Mask of the Phantasm (1993),3213,"Animation|Children's,,",8,3,978233462,M,25,12,11413,20-30
Bats (1999),2974,"Horror|Thriller,,",163,1,977323525,M,18,4,85013,10-20
Battle for the Planet of the Apes (1973),2531,"Action|Sci-Fi,,",48,3,978148619,M,25,4,92107,20-30
"Battle of the Sexes, The (1959)",2299,"Comedy,",1645,4,1041975671,F,18,9,62225,10-20
Battlefield Earth (2000),3593,"Action|Sci-Fi,,",10,4,979776253,F,35,1,95370,30-40
"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",3742,"Drama|War,",59,3,977934160,F,50,1,55413,40-50
Battling Butler (1926),3012,"Comedy,,",31,2,978120886,M,56,7,06840,50-60
Bay of Blood (Reazione a catena) (1971),3119,"Horror,,",293,1,976654787,M,56,1,55337-4056,50-60
Beach Party (1963),3921,"Comedy,,",117,1,977494772,M,25,17,33314,20-30
"Beach, The (2000)",3285,"Adventure|Drama,",53,4,977948890,M,25,0,96931,20-30
Bean (1997),1665,"Comedy,,",11,2,978904327,F,25,1,04093,20-30
"Beans of Egypt, Maine, The (1994)",560,Drama,1758,4,974790869,F,25,0,33067-1400,20-30
"Bear, The (1988)",3412,"Adventure,",40,3,978039891,M,45,0,10543,40-50
Beat the Devil (1954),970,"Comedy|Drama,,",173,5,1023477818,M,25,0,45237,20-30
"Beautician and the Beast, The (1997)",1453,"Comedy|Romance,",45,2,977991699,F,45,16,94110,40-50
Beautiful (2000),3912,"Comedy|Drama,,",411,2,1040055234,F,45,1,43214,40-50
Beautiful Girls (1996),94,"Drama,,",26,3,978275270,M,25,7,23112,20-30
Beautiful People (1999),3302,"Comedy,,",151,5,990837688,F,25,20,85013,20-30
Beautiful Thing (1996),1046,"Drama|Romance,,",5,5,978244114,M,25,20,55455,20-30
Beauty (1998),2563,"Drama,,",1317,3,975215116,M,45,7,98028,40-50
Beauty and the Beast (1991),595,"Animation|Children's|Musical,,",1,5,978824268,F,1,10,48067,1-10
Beavis and Butt-head Do America (1996),1405,"Animation|Comedy,,",22,3,978135265,M,18,15,53706,10-20
Bed of Roses (1996),74,"Drama|Romance,,",26,4,978141079,M,25,7,23112,20-30
Bedknobs and Broomsticks (1971),1031,"Adventure|Children's|Musical,,",10,4,978228546,F,35,1,95370,30-40
"Bedroom Window, The (1987)",2753,"Thriller,",549,4,976116567,M,25,6,53217,20-30
Bedrooms & Hallways (1998),2837,"Comedy|Romance,,",403,2,976292230,M,18,4,02138,10-20
Beefcake (1999),2960,"Drama,,",706,3,975544259,M,35,20,78664,30-40
Beetlejuice (1988),2174,"Comedy|Fantasy,,",10,5,978227669,F,35,1,95370,30-40
Before Sunrise (1995),215,"Drama|Romance,,",5,3,978245422,M,25,20,55455,20-30
Before and After (1996),113,"Drama|Mystery,,",60,3,977932390,M,50,1,72118,40-50
Before the Rain (Pred dozhdot) (1994),214,"Drama,,",161,5,977219418,M,45,16,98107-2117,40-50
Being Human (1993),418,"Drama,,",62,2,977905773,F,35,3,98105,30-40
Being John Malkovich (1999),2997,"Comedy,,",3,3,978298147,M,25,15,55117,20-30
Being There (1979),1292,"Comedy,,",10,5,979775615,F,35,1,95370,30-40
"Believers, The (1987)",1332,"Horror|Thriller,",305,4,976497584,F,18,0,55414,10-20
Belizaire the Cajun (1986),2466,"Drama,,",660,3,976806294,M,45,16,70507,40-50
"Bell, Book and Candle (1958)",3516,"Comedy|Romance,",16,3,978174414,F,35,0,20670,30-40
Belle de jour (1967),154,"Drama,,",33,3,978108840,M,45,3,55421,40-50
"Bells, The (1926)",3517,"Crime|Drama,",1383,4,974767333,F,25,7,19806,20-30
Belly (1998),2332,"Crime|Drama,,",817,3,975390334,M,18,4,41076,10-20
Beloved (1998),2314,"Drama,,",8,3,978232056,M,25,12,11413,20-30
Beloved/Friend (Amigo/Amado) (1999),3277,"Drama,,",1741,4,974705085,M,35,7,91107,30-40
Ben-Hur (1959),1287,"Action|Adventure|Drama,,",1,5,978302039,F,1,10,48067,1-10
Beneath the Planet of the Apes (1970),2530,"Action|Sci-Fi,,",10,3,978230586,F,35,1,95370,30-40
Benji (1974),3672,"Adventure|Children's,,",55,4,977939597,F,35,12,55303,30-40
Benji the Hunted (1987),3673,"Adventure|Children's,,",166,4,977303346,M,18,4,92802,10-20
Benny & Joon (1993),1441,"Comedy|Romance,,",6,4,978236383,F,50,9,55117,40-50
Bent (1997),1696,"Drama|War,,",678,4,989241125,M,25,0,34952,20-30
Besieged (L' Assedio) (1998),2630,"Drama,,",173,2,993227512,M,25,0,45237,20-30
Best Laid Plans (1999),2842,"Crime|Drama,,",652,3,975701736,M,18,20,12222,10-20
"Best Man, The (1999)",2975,"Drama,",16,5,978174443,F,35,0,20670,30-40
"Best Man, The (Il Testimone dello sposo) (1997)",2156,"Comedy|Drama,",732,1,975487077,M,25,7,07030,20-30
Best Men (1997),1473,"Action|Comedy|Crime|Drama,,",163,2,977216985,M,18,4,85013,10-20
"Best Years of Our Lives, The (1946)",1939,"Drama|War,",67,5,977886364,F,50,5,60181,40-50
Best in Show (2000),3911,"Comedy,,",18,1,978152319,F,18,3,95825,10-20
Best of the Best 3: No Turning Back (1995),1170,"Action,,",647,1,975714074,M,35,12,85224,30-40
Betrayed (1988),3370,"Drama|Thriller,,",29,3,978122885,M,35,7,33407,30-40
Better Living (1998),3828,"Comedy,,",1470,1,974838711,M,18,4,94118,10-20
Better Living Through Circuitry (1999),3625,"Documentary,,",149,4,996939315,M,25,1,29205,20-30
Better Off Dead... (1985),1257,"Comedy,,",10,5,978227300,F,35,1,95370,30-40
Better Than Chocolate (1999),2774,"Comedy|Romance,,",36,4,1016224902,M,25,3,94123,20-30
"Beverly Hillbillies, The (1993)",419,"Comedy,",48,2,978148015,M,25,4,92107,20-30
Beverly Hills Cop III (1994),420,"Action|Comedy,,",19,4,978299698,M,1,10,48073,1-10
Beverly Hills Ninja (1997),1431,"Action|Comedy,,",3,3,978297095,M,25,15,55117,20-30
"Bewegte Mann, Der (1994)",811,"Comedy,",235,3,980128799,M,25,0,98153,20-30
Beyond Rangoon (1995),155,"Drama|War,,",35,3,978100415,M,45,1,02482,40-50
Beyond Silence (1996),1893,"Drama,,",507,4,979064124,F,25,0,55405,20-30
Beyond the Mat (2000),3327,"Documentary,,",113,1,977507053,M,18,12,37032,10-20
Beyond the Poseidon Adventure (1979),2537,"Adventure,,",40,1,978040922,M,45,0,10543,40-50
Bhaji on the Beach (1993),568,"Comedy|Drama,,",78,4,978570648,F,45,1,98029,40-50
Bicentennial Man (1999),3156,"Comedy|Drama|Sci-Fi,,",17,4,978160993,M,50,1,95350,40-50
"Bicycle Thief, The (Ladri di biciclette) (1948)",3089,"Drama,",59,4,977934357,F,50,1,55413,40-50
Big (1988),2797,"Comedy|Fantasy,,",1,4,978302039,F,1,10,48067,1-10
"Big Blue, The (Le Grand Bleu) (1988)",1216,"Adventure|Romance,",13,3,978202491,M,45,1,93304,40-50
Big Bully (1996),75,"Comedy|Drama,,",331,1,984154084,M,25,7,55902,20-30
"Big Carnival, The (1951)",3736,"Drama,",97,5,977622721,F,35,3,66210,30-40
"Big Chill, The (1983)",2352,"Comedy|Drama,",24,4,978132040,F,25,7,10023,20-30
"Big Combo, The (1955)",3292,"Film-Noir,",146,5,1042576426,F,35,20,10954,30-40
"Big Country, The (1958)",3368,"Romance|Western,",461,4,976231987,M,50,7,55075,40-50
Big Daddy (1999),2694,"Comedy,,",14,1,978200689,M,35,0,60126,30-40
"Big Green, The (1995)",54,"Children's|Comedy,",48,2,978066953,M,25,4,92107,20-30
"Big Hit, The (1998)",1866,"Action|Comedy,",163,3,977219410,M,18,4,85013,10-20
"Big Kahuna, The (2000)",3566,"Comedy|Drama,",15,2,978197314,M,25,7,22903,20-30
"Big Lebowski, The (1998)",1732,"Comedy|Crime|Mystery|Thriller,",5,5,978245740,M,25,20,55455,20-30
Big Momma's House (2000),3646,"Comedy,,",15,3,978199149,M,25,7,22903,20-30
Big Night (1996),994,"Drama,,",5,5,978244540,M,25,20,55455,20-30
"Big One, The (1997)",1827,"Comedy|Documentary,",36,5,978103870,M,25,3,94123,20-30
"Big Sleep, The (1946)",1284,"Film-Noir|Mystery,",17,5,978159013,M,50,1,95350,40-50
"Big Squeeze, The (1996)",847,"Comedy|Drama,",46,1,977979482,M,18,19,75602,10-20
"Big Tease, The (1999)",3240,"Comedy,",329,3,976394085,M,35,7,02115,30-40
"Big Trees, The (1952)",3314,"Action|Drama,",560,5,976049914,M,45,15,81335,40-50
Big Trouble in Little China (1986),3740,"Action|Comedy,,",23,5,993706593,M,35,0,90049,30-40
Bikini Beach (1964),3922,"Comedy,,",165,4,977200260,M,18,16,98502,10-20
Billy Madison (1995),216,"Comedy,,",11,4,978904376,F,25,1,04093,20-30
Billy's Holiday (1995),658,"Drama,,",454,3,1025574350,M,25,20,55092,20-30
Billy's Hollywood Screen Kiss (1997),2029,"Comedy|Romance,,",5,4,978246555,M,25,20,55455,20-30
Bio-Dome (1996),65,"Comedy,,",22,3,981605647,M,18,15,53706,10-20
Bird on a Wire (1990),3705,"Action|Adventure|Romance|Thriller,,",18,3,978154005,F,18,3,95825,10-20
"Birdcage, The (1996)",141,"Comedy,",15,4,978198350,M,25,7,22903,20-30
"Birds, The (1963)",1333,"Horror,",33,5,978558219,M,45,3,55421,40-50
Birdy (1984),3342,"Drama|War,,",53,5,977950236,M,25,0,96931,20-30
Bitter Moon (1992),347,"Drama,,",439,3,976244197,M,35,14,55129,30-40
Bitter Sugar (Azucar Amargo) (1996),1058,"Drama,,",195,3,1017773556,M,25,12,10458,20-30
Bittersweet Motel (2000),3881,"Documentary,,",2885,5,972452947,F,18,1,80302,10-20
Black Beauty (1994),421,"Adventure|Children's,,",13,5,978202491,M,45,1,93304,40-50
"Black Cat, White Cat (Crna macka, beli macor) (1998)",2843,Comedy|Romance,327,4,976398364,M,35,18,55448,30-40
"Black Cauldron, The (1985)",2033,"Animation|Children's,",10,3,978224675,F,35,1,95370,30-40
Black Dog (1998),1869,"Action|Thriller,,",163,1,977220141,M,18,4,85013,10-20
"Black Hole, The (1979)",2034,"Sci-Fi,",42,4,978039711,M,25,8,24502,20-30
Black Mask (Hak hap) (1996),2625,"Action,,",73,3,977867161,M,18,4,53706,10-20
"Black Sabbath (Tre Volti Della Paura, I) (1963)",3832,"Horror,",424,4,1035207453,M,25,17,55112,20-30
Black Sheep (1996),88,"Comedy,,",11,4,978904663,F,25,1,04093,20-30
Black Sunday (La Maschera Del Demonio) (1960),3205,"Horror,,",1186,5,1037566763,M,18,19,98502,10-20
Black Tar Heroin: The Dark End of the Street (1999),3303,"Documentary,,",1435,4,974757820,M,25,14,48103,20-30
Black and White (1999),3509,"Drama,,",50,2,977960860,F,25,2,98133,20-30
Blackbeard's Ghost (1968),2035,"Children's|Comedy,,",165,4,977200283,M,18,16,98502,10-20
Blackmail (1929),2221,"Thriller,,",1224,5,975168003,M,50,13,02125,40-50
Blade (1998),2167,"Action|Adventure|Horror,,",3,5,978297600,M,25,15,55117,20-30
Blade Runner (1982),541,"Film-Noir|Sci-Fi,,",10,5,978225630,F,35,1,95370,30-40
"Blair Witch Project, The (1999)",2710,"Horror,",11,3,978220867,F,25,1,04093,20-30
Blame It on Rio (1984),2259,"Comedy|Romance,,",23,2,993706924,M,35,0,90049,30-40
Blank Check (1994),2036,"Children's|Comedy,,",75,5,978749521,F,1,10,01748,1-10
Blast from the Past (1999),2496,"Comedy|Romance,,",10,4,978227087,F,35,1,95370,30-40
Blazing Saddles (1974),3671,"Comedy|Western,,",3,5,978297419,M,25,15,55117,20-30
Bless the Child (2000),3857,"Thriller,,",127,3,989617514,F,45,3,01770,40-50
Blind Date (1987),3394,"Comedy|Romance,,",148,4,979576562,M,50,17,57747,40-50
Blink (1994),422,"Thriller,,",331,4,1000153251,M,25,7,55902,20-30
Bliss (1997),987,"Drama|Romance,,",151,3,993118038,F,25,20,85013,20-30
"Blob, The (1958)",1334,"Horror|Sci-Fi,",19,3,978555404,M,1,10,48073,1-10
Blood & Wine (1997),1351,"Drama,,",331,5,984153750,M,25,7,55902,20-30
Blood Beach (1981),1335,"Action|Horror,,",278,3,976587498,M,45,18,60482,40-50
Blood Feast (1963),3344,"Horror,,",293,1,976654787,M,56,1,55337-4056,50-60
Blood For Dracula (Andy Warhol's Dracula) (1974),1329,"Horror,,",117,3,977505087,M,25,17,33314,20-30
"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",3761,"Crime|Drama,",199,2,976987667,M,18,4,83706,10-20
Blood Simple (1984),3683,"Drama|Film-Noir,,",27,5,978129223,M,25,11,19130,20-30
"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",3651,"Horror,",293,1,976654787,M,56,1,55337-4056,50-60
Blood and Sand (Sangre y Arena) (1989),3458,"Drama|Romance,,",1778,3,975575708,M,18,4,94704,10-20
Blood on the Sun (1945),3154,"Drama|War,,",128,3,977434232,M,56,6,37922,50-60
"Blood, Guts, Bullets and Octane (1998)",2487,Action|Comedy,516,3,976279675,F,56,14,55033,50-60
Bloodsport (1988),3444,"Action,,",73,5,981605045,M,18,4,53706,10-20
Bloodsport 2 (1995),667,"Action,,",93,1,977633309,M,25,17,95825,20-30
"Bloody Child, The (1996)",1165,"Drama|Thriller,",293,1,976654828,M,56,1,55337-4056,50-60
Blow-Out (La Grande Bouffe) (1973),3655,"Drama,,",59,3,1041967510,F,50,1,55413,40-50
Blown Away (1994),423,"Action|Thriller,,",48,3,978066355,M,25,4,92107,20-30
Blowup (1966),3788,"Drama|Mystery,,",35,4,978101459,M,45,1,02482,40-50
"Blue Angel, The (Blaue Engel, Der) (1930)",978,Drama,59,3,977934263,F,50,1,55413,40-50
Blue Chips (1994),424,"Drama,,",26,3,978145105,M,25,7,23112,20-30
Blue Collar (1978),3304,"Crime|Drama,,",123,3,977448265,M,35,9,67208,30-40
Blue Hawaii (1961),3600,"Comedy|Musical,,",6,3,978237813,F,50,9,55117,40-50
"Blue Lagoon, The (1980)",2950,"Adventure|Drama|Romance,",26,3,978147235,M,25,7,23112,20-30
Blue Sky (1994),425,"Drama|Romance,,",24,4,986157070,F,25,7,10023,20-30
Blue Streak (1999),2860,"Comedy,,",19,5,978554075,M,1,10,48073,1-10
Blue Velvet (1986),2076,"Drama|Mystery,,",11,4,978908976,F,25,1,04093,20-30
Blue in the Face (1995),156,"Comedy,,",78,2,978570873,F,45,1,98029,40-50
Bluebeard (1944),3305,"Film-Noir|Horror,,",1258,4,974821275,M,45,7,20879,40-50
Blues Brothers 2000 (1998),1772,"Action|Comedy|Musical,,",19,4,978299844,M,1,10,48073,1-10
"Blues Brothers, The (1980)",1220,"Action|Comedy|Musical,",10,4,978227912,F,35,1,95370,30-40
"Boat, The (Das Boot) (1981)",1233,"Action|Drama|War,",9,3,978225303,M,25,17,61614,20-30
Bob Roberts (1992),1171,"Comedy,,",5,4,978244852,M,25,20,55455,20-30
Body Heat (1981),2917,"Crime|Thriller,,",23,5,978462452,M,35,0,90049,30-40
Body Parts (1991),1336,"Horror,,",424,2,1017694394,M,25,17,55112,20-30
Body Shots (1999),2979,"Drama,,",70,5,977877734,M,18,4,53703,10-20
"Body Snatcher, The (1945)",1337,"Horror,",51,4,977947270,F,1,10,10562,1-10
Body Snatchers (1993),426,"Horror|Sci-Fi|Thriller,,",148,4,977354280,M,50,17,57747,40-50
"Bodyguard, The (1992)",3257,"Action|Drama|Romance|Thriller,",2,3,978300073,M,56,16,70072,50-60
Bogus (1996),885,"Children's|Drama|Fantasy,,",75,4,977851559,F,1,10,01748,1-10
Boiler Room (2000),3298,"Drama,,",9,4,978225686,M,25,17,61614,20-30
Boiling Point (1993),3165,"Action|Drama,,",204,3,978039866,M,25,7,92123,20-30
"Bone Collector, The (1999)",3005,"Thriller,",15,4,978196442,M,25,7,22903,20-30
Bonfire of the Vanities (1990),3130,"Comedy,,",26,3,978146180,M,25,7,23112,20-30
"Bonheur, Le (1965)",1534,"Drama,",1713,2,974705435,M,25,0,47421,20-30
Bonnie and Clyde (1967),1084,"Crime|Drama,,",2,3,978298813,M,56,16,70072,50-60
Boogie Nights (1997),1673,"Drama,,",8,5,978230356,M,25,12,11413,20-30
Boomerang (1992),122,"Comedy|Romance,,",26,2,978141322,M,25,7,23112,20-30
"Boondock Saints, The (1999)",3275,"Action|Comedy,",149,4,996939065,M,25,1,29205,20-30
Bootmen (2000),3944,"Comedy|Drama,,",629,1,975783457,F,1,10,48154,1-10
Booty Call (1997),1468,"Comedy|Romance,,",20,3,1009669071,M,25,14,55113,20-30
Born American (1986),3443,"Action|Drama|Thriller,,",2909,5,971971272,M,25,7,43228,20-30
Born Yesterday (1950),3341,"Comedy,,",31,4,978121786,M,56,7,06840,50-60
Born to Win (1971),3212,"Drama,,",1470,3,974838528,M,18,4,94118,10-20
"Borrowers, The (1997)",1848,"Adventure|Children's|Comedy|Fantasy,",53,3,977981604,M,25,0,96931,20-30
Bossa Nova (1999),3567,"Comedy,,",35,3,978103340,M,45,1,02482,40-50
Bottle Rocket (1996),101,"Comedy,,",123,5,977527442,M,35,9,67208,30-40
Bound (1996),866,"Crime|Drama|Romance|Thriller,,",5,4,978245334,M,25,20,55455,20-30
Bound for Glory (1976),3371,"Drama,,",146,3,979940996,F,35,20,10954,30-40
Bowfinger (1999),2770,"Comedy,,",5,4,978241981,M,25,20,55455,20-30
Boxing Helena (1993),427,"Mystery|Romance|Thriller,,",53,1,977975723,M,25,0,96931,20-30
"Boy Called Hate, A (1995)",814,"Drama,",881,3,1013537411,M,18,14,76401,10-20
"Boy Who Could Fly, The (1986)",2453,"Drama|Fantasy,",10,4,978228798,F,35,1,95370,30-40
Boys (1996),703,"Drama,,",1137,2,974876640,M,18,4,13165,10-20
Boys Don't Cry (1999),2908,"Drama,,",5,4,978241981,M,25,20,55455,20-30
Boys Life (1995),388,"Drama,,",187,4,977077617,F,45,1,94061,40-50
Boys Life 2 (1997),1471,"Drama,,",225,2,976830687,M,25,7,11215,20-30
Boys and Girls (2000),3743,"Comedy|Romance,,",61,1,977903428,M,25,17,95122,20-30
"Boys from Brazil, The (1978)",3204,"Thriller,",33,4,978983262,M,45,3,55421,40-50
"Boys of St. Vincent, The (1993)",121,"Drama,",493,4,976214786,M,50,7,55016,40-50
Boys on the Side (1995),218,"Comedy|Drama,,",45,3,977991584,F,45,16,94110,40-50
"Boys, The (1997)",2695,"Drama,",203,2,976928647,F,18,4,53715,10-20
Braddock: Missing in Action III (1988),3768,"Action|War,,",73,3,981605091,M,18,4,53706,10-20
"Brady Bunch Movie, The (1995)",585,"Comedy,",21,3,978138933,M,18,16,99353,10-20
"Brain That Wouldn't Die, The (1962)",3833,"Horror|Sci-Fi,",278,3,976587177,M,45,18,60482,40-50
Braindead (1992),1241,"Comedy|Horror,,",59,1,1041968245,F,50,1,55413,40-50
Bram Stoker's Dracula (1992),1339,"Horror|Romance,,",10,5,979168036,F,35,1,95370,30-40
"Brandon Teena Story, The (1998)",3281,"Documentary,",175,4,977110817,F,25,2,95123,20-30
Brassed Off (1996),1542,"Comedy|Drama|Romance,,",95,2,977627775,M,45,0,98201,40-50
Braveheart (1995),110,"Action|Drama|War,,",2,5,978298625,M,56,16,70072,50-60
Brazil (1985),1199,"Sci-Fi,,",23,3,978463893,M,35,0,90049,30-40
Bread and Chocolate (Pane e cioccolata) (1973),615,"Drama,,",59,4,977934105,F,50,1,55413,40-50
Breakdown (1997),1518,"Action|Thriller,,",42,4,978041143,M,25,8,24502,20-30
Breaker Morant (1980),3811,"Drama|War,,",59,4,977934160,F,50,1,55413,40-50
"Breakfast Club, The (1985)",1968,"Comedy|Drama,",2,2,978298881,M,56,16,70072,50-60
Breakfast at Tiffany's (1961),902,"Drama|Romance,,",2,2,978298905,M,56,16,70072,50-60
Breakfast of Champions (1999),2507,"Comedy,,",11,1,978904711,F,25,1,04093,20-30
Breaking Away (1979),3359,"Drama,,",10,3,978227125,F,35,1,95370,30-40
Breaking the Waves (1996),1354,"Drama,,",131,4,977454290,M,18,4,06520,10-20
Breathless (1983),3584,"Action|Drama|Romance|Thriller,,",26,4,978147104,M,25,7,23112,20-30
Brenda Starr (1989),3166,"Adventure,,",1470,1,974836551,M,18,4,94118,10-20
Bride of Chucky (1998),2315,"Horror|Thriller,,",53,3,977975723,M,25,0,96931,20-30
Bride of Frankenstein (1935),1340,"Horror,,",19,3,978555317,M,1,10,48073,1-10
Bride of Re-Animator (1990),3013,"Comedy|Horror,,",117,3,977503780,M,25,17,33314,20-30
Bride of the Monster (1956),3340,"Horror|Sci-Fi,,",33,4,978108740,M,45,3,55421,40-50
"Bridge at Remagen, The (1969)",3372,"Action|War,",299,4,976689077,M,25,12,97370,20-30
"Bridge on the River Kwai, The (1957)",1250,"Drama|War,",5,5,978241112,M,25,20,55455,20-30
"Bridges of Madison County, The (1995)",105,"Drama|Romance,",8,4,978232056,M,25,12,11413,20-30
Brief Encounter (1946),2927,"Drama|Romance,,",88,5,977695397,F,45,1,02476,40-50
Brighton Beach Memoirs (1986),2736,"Comedy,,",117,2,977497458,M,25,17,33314,20-30
Bring It On (2000),3882,"Comedy,,",61,4,977903177,M,25,17,95122,20-30
Bringing Out the Dead (1999),2976,"Drama|Horror,,",14,3,978200300,M,35,0,60126,30-40
Bringing Up Baby (1938),955,"Comedy,,",27,5,978129392,M,25,11,19130,20-30
Broadcast News (1987),2243,"Comedy|Drama|Romance,,",14,3,978200300,M,35,0,60126,30-40
Broadway Damage (1997),3131,"Comedy,,",1227,4,976904399,M,50,1,90027,40-50
"Broadway Melody, The (1929)",1926,"Musical,",68,3,977882471,M,18,4,53706,10-20
Brokedown Palace (1999),2771,"Drama,,",77,2,977813725,M,18,4,15321,10-20
Broken Arrow (1996),95,"Action|Thriller,,",2,2,978300143,M,56,16,70072,50-60
Broken English (1996),1519,"Drama,,",1001,3,976296847,M,25,4,90210,20-30
"Broken Hearts Club, The (2000)",3914,"Drama,",85,4,977715152,M,18,4,94945,10-20
Broken Vessels (1998),2703,"Drama,,",5675,3,976029116,M,35,14,30030,30-40
Bronco Billy (1980),3834,"Adventure|Drama|Romance,,",146,4,979940207,F,35,20,10954,30-40
"Bronx Tale, A (1993)",428,"Drama,",9,3,978226580,M,25,17,61614,20-30
Brother Minister: The Assassination of Malcolm X (1994),404,"Documentary,,",5105,3,962337582,M,50,7,18977,40-50
"Brother from Another Planet, The (1984)",3700,"Drama|Sci-Fi,",17,4,978160792,M,50,1,95350,40-50
"Brother's Kiss, A (1997)",1510,"Drama,",1470,2,974915454,M,18,4,94118,10-20
"Brother, Can You Spare a Dime? (1975)",2981,"Documentary,",850,4,975356779,M,35,0,60640,30-40
"Brothers McMullen, The (1995)",144,"Comedy,",28,2,978982281,F,25,1,14607,20-30
Brothers in Trouble (1995),744,"Drama,,",889,3,975254959,M,45,20,10024,40-50
Brown's Requiem (1998),3352,"Drama,,",1877,3,977432836,F,45,20,90069,40-50
"Browning Version, The (1994)",211,"Drama,",131,3,977431628,M,18,4,06520,10-20
Buck and the Preacher (1972),3373,"Western,,",3201,3,968624354,M,45,7,35216,40-50
Buddy (1997),1551,"Adventure|Children's|Drama,,",75,4,977851407,F,1,10,01748,1-10
